sample_id,volume_cm3,surface_area_cm2,bbox_x_mm,bbox_y_mm,bbox_z_mm,triangle_count,overhang_ratio,max_overhang_angle,min_wall_thickness_mm,avg_wall_thickness_mm,complexity_index,aspect_ratio,is_watertight,shell_count,com_offset_ratio,flat_base_area_mm2,intended_use,surface_finish,needs_flexibility,strength_required,budget_priority,outdoor_use,technology,material,layer_height_mm,infill_density_pct,print_speed_mm_s,wall_line_count,cooling_fan_speed_pct,support_density_pct,filament_used_g,estimated_print_time_s,total_layers,source
4dcb5bf5,17.8023,63.2408,27.39,29.66,52.14,24981,0.3203,23.98,2.997,11.067,3.5524,1.9036,True,1,0.0131,77.6596,functional,standard,True,low,quality,False,FDM,TPU,0.2066,19.9186,26.8983,3,68.5851,18.4518,87.69,586807.9,252,synthetic
fe2c912c,4.8156,13.8522,28.05,29.45,22.87,902,0.146,11.89,0.777,1.469,2.8765,1.2877,True,1,0.094,241.2044,decorative,standard,False,low,speed,False,SLA,Resin-Standard,0.1204,100.0,0.0,0,0.0,8.7399,5.3,3787.6,189,synthetic
aca9f514,227.9644,241.5753,73.68,105.62,95.14,31666,0.1281,11.2,16.623,30.29,1.0597,1.4335,True,1,0.2703,2734.7219,prototype,rough,False,high,quality,False,FDM,PLA,0.2735,17.4894,90.8835,2,104.3408,2.9433,941.95,1865594.0,347,synthetic
04c35a62,2.5694,12.4874,20.87,30.1,19.71,4083,0.0159,1.38,0.993,2.083,4.8601,1.5271,True,1,0.145,230.279,prototype,standard,False,medium,speed,False,FDM,PETG,0.2259,19.157,53.04,3,48.5753,0.0,3.74,12695.7,87,synthetic
0388c745,1.5418,12.5956,16.16,12.83,13.56,4171,0.6682,53.83,1.143,4.003,8.1695,1.2595,True,2,0.0192,12.7236,functional,fine,False,medium,quality,True,SLA,Resin-Standard,0.0551,100.0,0.0,0,0.0,17.4952,1.7,3323.5,246,synthetic
bb9ebb6d,96.6493,102.5073,47.27,58.97,86.67,40403,0.7805,75.67,2.492,7.772,1.0606,1.8335,True,1,0.1569,805.9617,decorative,fine,False,medium,quality,False,SLA,Resin-Standard,0.0728,100.0,0.0,0,0.0,11.7996,106.31,18183.2,1190,synthetic
ff9eb915,224.249,247.7895,101.52,122.45,72.95,78375,0.459,33.11,19.623,25.749,1.105,1.6785,True,1,0.0118,1269.7075,decorative,standard,False,high,quality,False,FDM,PLA,0.1689,15.9023,68.721,2,99.5496,13.8877,822.11,2153354.0,431,synthetic
6bec8db9,13.7926,28.3761,29.44,37.39,25.8,3176,0.1332,10.07,7.6,25.099,2.0573,1.4492,True,1,0.1147,402.6356,functional,fine,False,low,speed,True,FDM,PETG,0.1388,27.3933,39.4117,4,75.4137,6.2538,93.81,428445.2,185,synthetic
21bd9f04,0.6696,3.4036,16.48,18.97,18.51,1622,0.2186,21.48,2.736,7.498,5.0829,1.1511,True,1,0.146,75.6774,decorative,fine,False,low,quality,True,SLA,Resin-Standard,0.0631,100.0,0.0,0,0.0,14.3151,0.74,4192.8,293,synthetic
3c7f8566,345.5286,692.6755,119.33,157.91,151.22,259124,0.3226,28.39,17.519,50.28,2.0047,1.3233,True,1,0.3389,5953.0127,functional,standard,False,high,cost,False,FDM,ABS,0.2139,81.5779,75.5661,4,13.543,5.1468,3827.29,9116679.2,706,synthetic
d44b51b1,16.5921,43.1639,42.75,40.21,21.74,15456,0.5943,55.77,3.597,12.912,2.6015,1.9664,True,1,0.2229,257.2225,decorative,standard,False,low,cost,True,FDM,PLA,0.212,11.2262,48.4136,4,93.3037,21.3153,70.73,262956.7,102,synthetic
485a1acf,31.0309,138.6425,57.0,47.77,29.29,21115,0.6185,55.68,1.23,4.314,4.4679,1.9461,True,3,0.1556,668.2215,prototype,fine,False,medium,quality,False,SLA,Resin-Standard,0.0581,100.0,0.0,0,0.0,12.8915,34.13,6960.2,504,synthetic
e112af5a,435.1852,571.0983,190.09,152.38,108.58,155254,0.0854,7.08,17.235,23.401,1.3123,1.7507,True,1,0.0184,7290.4876,functional,fine,False,medium,quality,True,FDM,PETG,0.1388,34.1482,35.9507,4,64.6203,0.4574,1829.37,9159417.8,782,synthetic
cd482bdc,72.5758,85.6216,43.48,62.06,50.44,7140,0.4612,35.24,1.511,4.193,1.1798,1.4273,False,1,0.0928,318.8113,prototype,fine,False,medium,quality,False,FDM,PETG,0.1074,18.7848,40.8636,4,53.9755,14.8123,57.71,254226.0,469,synthetic
b7ecba72,38.3075,166.7204,53.35,69.46,58.24,17233,0.5554,50.31,2.806,5.016,4.3522,1.302,False,1,0.2671,352.2262,functional,rough,False,medium,cost,True,FDM,PETG,0.3002,37.76,77.2856,4,78.8329,15.7003,119.07,277306.5,194,synthetic
2fa7826b,330.0164,632.099,114.58,128.98,150.4,75323,0.1149,10.34,3.631,8.169,1.9154,1.3126,True,1,0.0083,5146.4728,functional,standard,False,low,speed,False,FDM,PLA,0.2432,23.6483,59.9641,3,88.6029,1.2504,708.03,2125361.8,618,synthetic
5641c519,817.9073,865.9019,207.39,169.82,104.96,214493,0.5977,43.13,17.788,56.669,1.0587,1.9759,True,1,0.0468,3485.1298,decorative,standard,True,high,speed,False,FDM,TPU,0.2691,14.5918,37.9094,2,57.3252,16.2192,6038.53,28671934.5,390,synthetic
1e2e1958,458.8621,876.6583,83.2,120.34,123.1,232171,0.3241,26.66,2.039,4.568,1.9105,1.4796,True,1,0.0365,2787.8714,functional,fine,False,low,cost,True,FDM,PETG,0.1022,19.1816,52.7841,4,67.3984,12.0406,586.83,2001153.4,1204,synthetic
7c662063,179.5376,238.723,89.53,87.68,61.99,87843,0.6309,57.16,12.833,28.246,1.3297,1.4443,True,1,0.2149,2956.9283,prototype,standard,True,medium,cost,True,FDM,TPU,0.1874,18.2191,30.6429,4,49.2434,9.6805,843.6,4955434.1,330,synthetic
6d220c33,11.1983,23.8419,43.2,39.76,36.71,6934,0.0776,7.02,1.66,3.731,2.1291,1.1768,True,1,0.2961,672.4891,prototype,standard,False,medium,quality,False,FDM,PETG,0.2162,15.1223,63.1818,3,49.5598,3.4974,12.8,36473.7,169,synthetic
ace9322d,147.9585,119.2066,53.41,54.56,120.15,15508,0.0564,5.31,18.309,42.868,0.8057,2.2496,True,1,0.1107,402.6278,functional,rough,True,high,cost,False,FDM,TPU,0.2502,72.1531,32.9617,3,62.4817,7.639,708.75,3870405.7,480,synthetic
c2470f55,78.0849,193.9155,72.12,84.13,89.84,94684,0.0076,0.68,4.804,8.682,2.4834,1.2457,True,1,0.3432,2301.2221,functional,standard,False,medium,cost,True,FDM,PETG,0.1948,37.4938,56.2831,4,47.7476,0.0,239.84,767040.5,461,synthetic
0ed4a5f0,1851.708,2063.059,222.53,283.36,191.17,514011,0.1415,12.71,15.808,58.129,1.1141,1.4822,True,1,0.1094,3946.8952,functional,fine,False,medium,quality,False,FDM,PETG,0.1106,34.2994,32.768,3,52.8213,3.0136,15794.92,86764073.6,1728,synthetic
ae5749b4,1.1285,4.3532,17.76,11.65,16.48,994,0.3981,36.05,1.986,6.154,3.8576,1.5245,True,1,0.1776,66.0457,prototype,standard,False,medium,speed,True,FDM,PETG,0.2344,18.0732,64.8826,4,61.1005,20.3394,3.58,9941.8,70,synthetic
d9c12960,6.4129,18.6725,28.82,24.57,43.6,7113,0.5117,48.17,1.195,2.174,2.9117,1.7745,True,1,0.0027,152.9379,decorative,fine,False,medium,quality,False,SLA,Resin-Standard,0.0609,100.0,0.0,0,0.0,23.4278,7.05,10074.4,715,synthetic
49084fe0,23.705,89.3889,42.48,41.01,46.64,36830,0.3059,23.51,2.253,6.775,3.7709,1.1373,True,1,0.2949,280.4042,decorative,standard,False,high,cost,True,FDM,PETG,0.1691,61.0463,58.9071,5,64.9692,19.0767,89.78,274328.5,275,synthetic
eff22370,9.5549,34.4105,30.33,39.48,48.67,6630,0.6466,62.32,2.659,7.842,3.6014,1.6047,False,2,0.234,286.5749,decorative,standard,False,medium,cost,True,FDM,PETG,0.1717,12.2253,61.3622,4,54.3775,21.1383,35.31,103575.6,283,synthetic
83768e17,1.2529,6.5679,18.73,13.72,11.7,1403,0.6013,49.43,0.824,2.4,5.2421,1.6009,True,1,0.0464,59.7007,functional,fine,False,high,cost,True,SLA,Resin-Engineering,0.06,100.0,0.0,0,0.0,25.5753,1.44,2730.0,195,synthetic
1da0757e,556.9988,702.8467,114.72,109.91,251.87,247862,0.3834,33.42,16.161,57.582,1.2618,2.2916,True,1,0.2764,1371.0732,prototype,fine,False,high,quality,False,FDM,PETG,0.0967,20.6836,30.4823,2,67.8868,7.9699,5242.28,30955992.0,2604,synthetic
72786967,49.6835,95.1336,66.31,56.86,67.65,29382,0.4189,31.78,2.008,2.484,1.9148,1.1898,True,3,0.1895,845.4481,functional,fine,False,medium,cost,False,FDM,PETG,0.1219,29.5682,46.57,3,72.4614,17.9063,43.07,166477.7,554,synthetic
c03e108f,0.8343,5.1978,12.74,20.2,17.38,946,0.7994,63.67,1.923,2.395,6.2301,1.5856,False,1,0.3109,64.2097,functional,rough,False,high,cost,False,FDM,ABS,0.2494,73.3643,78.1332,3,5.8791,18.3815,1.74,4009.1,69,synthetic
b34d44a5,691.9391,1099.0937,166.14,189.75,181.51,314716,0.012,1.15,2.75,10.909,1.5884,1.1421,True,1,0.3442,3321.4935,prototype,standard,False,medium,quality,False,FDM,PETG,0.191,14.9659,63.0391,3,79.8315,0.0,1614.79,4610829.8,950,synthetic
1fa47483,2.3212,8.7128,24.97,25.77,28.75,4281,0.4306,35.81,1.496,4.778,3.7536,1.1514,True,1,0.1865,213.8197,functional,standard,False,medium,cost,False,FDM,PETG,0.2451,39.6601,63.4398,3,53.7651,18.2026,6.11,17323.0,117,synthetic
f433d33b,7.6255,32.5689,26.73,21.56,35.13,10610,0.2583,24.92,2.332,6.776,4.271,1.6294,True,1,0.0876,109.7546,prototype,rough,False,high,quality,True,FDM,PETG,0.212,66.8169,99.9995,4,69.0296,11.3307,32.56,58602.5,165,synthetic
6be18394,385.64,386.9916,99.66,79.16,90.04,62651,0.4548,39.51,18.429,48.608,1.0035,1.259,True,1,0.1626,1575.4988,prototype,fine,False,medium,speed,True,FDM,PETG,0.1645,22.6543,51.0925,4,72.715,14.1916,2466.65,8690059.9,547,synthetic
4b532249,34.5393,140.9233,37.39,41.5,48.86,12152,0.0481,3.73,0.613,1.444,4.0801,1.3068,False,2,0.1062,164.2851,decorative,fine,False,low,quality,False,SLA,Resin-Standard,0.0513,100.0,0.0,0,0.0,0.0,37.99,12499.8,952,synthetic
d80176d6,1600.263,1116.9252,202.55,178.48,127.05,488954,0.5637,41.28,5.33,10.715,0.698,1.5943,True,1,0.0354,9112.7313,functional,standard,False,medium,cost,False,FDM,PETG,0.2191,41.9243,68.2677,3,55.7579,17.9284,2116.35,5580126.5,579,synthetic
13eb5cf9,67.1256,211.8262,45.36,51.09,71.47,44773,0.5476,51.83,7.801,12.215,3.1557,1.5756,False,1,0.1439,139.2451,functional,standard,False,high,quality,False,FDM,ABS,0.1867,78.2744,66.2739,4,16.0798,22.4988,307.35,834752.8,382,synthetic
a2e93241,624.0692,763.3643,160.07,91.63,116.07,292636,0.1145,8.66,12.558,26.988,1.2232,1.7469,True,1,0.161,4014.1685,functional,standard,False,low,cost,False,FDM,PLA,0.1736,25.916,55.5538,4,98.2869,4.1107,2694.99,8732052.3,668,synthetic
d64d5b93,183.8836,188.0096,62.67,54.28,102.08,51686,0.6261,52.49,16.582,62.429,1.0224,1.8806,True,2,0.0705,655.2992,decorative,standard,False,medium,cost,False,FDM,PLA,0.1559,10.7796,70.007,2,95.6722,15.8595,1472.62,3786370.3,654,synthetic
605ffad7,11.6029,63.9952,42.37,43.99,48.94,3593,0.2247,21.72,6.97,27.253,5.5154,1.1551,True,1,0.3015,480.5633,functional,fine,False,medium,cost,True,SLA,Resin-Standard,0.0635,100.0,0.0,0,0.0,15.2162,12.76,11049.5,770,synthetic
7093f16b,16.5359,31.6869,52.01,51.24,37.67,11944,0.3116,23.11,7.253,22.901,1.9162,1.3807,False,1,0.2136,389.2343,functional,standard,False,medium,speed,False,FDM,PETG,0.2521,37.6803,67.3569,3,75.6745,20.2252,97.7,261082.0,149,synthetic
0070dc9c,1005.2796,1246.8113,147.59,119.94,103.78,495181,0.7283,58.0,3.386,11.853,1.2403,1.4221,True,1,0.0191,2947.9038,functional,standard,False,high,cost,False,FDM,ABS,0.1562,57.8191,67.9787,3,11.9882,20.0072,1960.1,5190137.9,664,synthetic
a0627295,279.0,613.4277,88.61,102.6,105.62,262540,0.3326,24.76,1.66,4.402,2.1987,1.192,True,1,0.2735,2492.2602,prototype,standard,False,medium,cost,False,FDM,PLA,0.228,16.0546,64.7324,2,92.5393,13.1098,373.72,1039189.7,463,synthetic
e339e253,1.5366,18.6662,20.57,24.86,17.16,8849,0.4801,35.58,0.696,2.494,12.1477,1.4487,True,1,0.2854,102.8294,functional,fine,False,medium,quality,True,SLA,Resin-Engineering,0.0519,100.0,0.0,0,0.0,18.2961,1.77,4352.7,330,synthetic
f6976c50,57.3363,209.5228,54.25,62.63,76.93,68155,0.7485,67.52,1.836,3.25,3.6543,1.4181,True,4,0.1284,219.88,functional,fine,False,low,speed,False,FDM,PLA,0.1229,30.6895,44.0141,3,91.6178,22.2027,99.71,407778.8,625,synthetic
c8de916e,120.6114,259.1937,99.38,69.28,58.87,64001,0.1251,10.33,13.062,41.798,2.149,1.6881,True,1,0.1341,1629.7371,prototype,fine,False,low,cost,False,FDM,PLA,0.1181,18.4924,34.07,2,106.3422,0.8012,1362.75,7199727.0,498,synthetic
9542408c,412.2083,450.0219,130.17,148.13,77.39,115469,0.2038,15.07,3.364,7.584,1.0917,1.9141,True,1,0.0233,3268.1163,prototype,standard,False,high,quality,False,FDM,PETG,0.1695,16.3159,65.1891,3,71.9492,8.8904,493.24,1361924.4,456,synthetic
8d4ca40b,65.594,130.2695,49.18,57.23,43.46,47148,0.6772,64.96,3.619,12.843,1.986,1.3168,True,1,0.1972,715.0677,prototype,standard,True,high,speed,False,FDM,TPU,0.2188,16.2221,37.678,2,73.6128,10.4416,211.45,1010174.1,198,synthetic
bc1e817a,74.0493,86.9518,69.27,60.06,44.34,41944,0.2866,21.27,5.59,11.933,1.1742,1.5622,True,1,0.2451,1416.8217,functional,fine,False,high,speed,False,FDM,ABS,0.1715,80.4032,33.9384,4,5.1391,13.2638,151.25,802208.0,258,synthetic
2d86086c,54.06,174.5165,49.03,65.55,50.53,19428,0.2243,19.06,7.815,26.091,3.2282,1.3369,False,1,0.2577,1185.1126,functional,rough,False,high,cost,False,FDM,ABS,0.3233,61.5193,84.2025,4,24.0672,8.3046,497.76,1064054.0,156,synthetic
6e39ddb3,3.8429,31.9186,18.15,24.09,17.33,1639,0.2875,21.33,1.542,5.641,8.3058,1.3901,True,1,0.0762,135.6298,decorative,standard,False,medium,cost,False,SLA,Resin-Standard,0.0942,100.0,0.0,0,0.0,10.5077,4.23,3187.9,183,synthetic
89e082e8,47.9285,108.6334,73.76,41.79,53.82,6085,0.4637,33.71,7.016,25.373,2.2666,1.765,True,1,0.0024,162.9137,functional,rough,False,medium,cost,False,FDM,PETG,0.3437,40.7052,93.4369,3,72.9075,19.6688,367.4,707773.6,156,synthetic
cdf0b51a,1.518,6.1034,27.78,19.78,16.83,511,0.4704,37.4,0.477,0.592,4.0207,1.6506,True,1,0.0939,115.9008,functional,standard,False,medium,speed,False,SLA,Resin-Engineering,0.0907,100.0,0.0,0,0.0,18.9633,1.75,3158.0,185,synthetic
144a807d,538.2915,718.5548,142.25,111.85,99.73,200514,0.0864,7.71,9.297,21.826,1.3349,1.4264,True,1,0.173,2549.273,prototype,fine,False,medium,quality,True,FDM,PETG,0.1287,20.5509,51.665,4,57.3674,0.4023,2090.11,7281901.5,774,synthetic
543d8b34,912.751,470.168,182.99,155.78,89.47,170968,0.7914,69.59,7.402,13.447,0.5151,2.0453,True,1,0.2542,11391.4943,prototype,standard,True,medium,quality,False,FDM,TPU,0.1526,18.4187,31.3735,1,55.7492,10.6969,907.4,5206045.3,586,synthetic
1598b6c9,636.0419,697.5186,94.47,152.43,135.9,59500,0.2824,24.95,4.953,11.806,1.0967,1.6135,True,1,0.0612,1348.2839,prototype,rough,False,medium,quality,True,FDM,PETG,0.217,20.4946,90.3493,4,53.1247,12.6873,1161.72,2314453.0,626,synthetic
c5ac7f3d,123.5639,182.0944,97.35,60.81,90.86,12460,0.4745,34.85,6.811,16.38,1.4737,1.6009,True,1,0.088,882.39,functional,standard,False,high,speed,True,FDM,PETG,0.1729,82.7317,63.8045,4,55.0792,20.8495,469.68,1325031.2,525,synthetic
d1d5b4b8,11.926,41.1147,31.93,33.37,36.68,9251,0.5461,40.3,5.148,7.884,3.4475,1.1488,True,5,0.326,218.2892,prototype,fine,False,low,cost,True,FDM,PLA,0.1174,17.4909,36.0533,5,97.8474,25.5758,42.01,209714.5,312,synthetic
b7fa5861,9.2265,64.8292,31.26,28.81,38.39,26579,0.599,55.66,2.579,4.981,7.0264,1.3325,True,1,0.1301,229.4402,prototype,standard,False,medium,speed,False,SLA,Resin-Standard,0.0859,100.0,0.0,0,0.0,17.4688,10.15,7399.1,446,synthetic
98e31396,14.2522,25.7178,57.49,39.02,50.3,12229,0.2901,26.34,6.727,14.006,1.8045,1.4733,True,1,0.2774,188.0008,prototype,standard,False,medium,cost,False,FDM,PLA,0.2315,16.151,71.9232,1,94.3117,17.0582,46.66,116782.7,217,synthetic
6c6c4ae2,7.6915,27.9435,20.85,18.37,38.64,10196,0.3603,33.15,2.967,10.835,3.6331,2.1034,True,1,0.2071,43.6094,decorative,fine,False,medium,speed,False,SLA,Resin-Standard,0.0544,100.0,0.0,0,0.0,13.9568,8.46,9542.4,710,synthetic
baabb130,182.5015,223.4744,72.35,52.78,90.65,41017,0.5308,39.6,10.324,18.525,1.2245,1.7175,False,1,0.2929,934.3309,functional,standard,False,medium,speed,True,FDM,PETG,0.2081,36.786,59.4254,4,70.0419,10.7281,585.45,1773319.4,435,synthetic
99c93af8,1.7958,21.0548,18.56,16.63,15.8,4947,0.0379,2.99,2.637,8.949,11.7241,1.1747,True,1,0.173,26.7511,functional,standard,False,medium,speed,False,SLA,Resin-Standard,0.0915,100.0,0.0,0,0.0,0.0,1.98,2949.8,172,synthetic
f5763de0,483.6095,637.5004,96.66,116.62,126.42,134683,0.7125,51.32,11.027,18.951,1.3182,1.3079,True,1,0.0591,2992.5442,functional,standard,False,low,quality,False,FDM,PLA,0.1834,22.5602,59.8403,3,97.8823,12.7237,1592.78,4791089.7,689,synthetic
98c55874,157.9172,333.2934,75.63,98.12,119.84,109932,0.2444,21.07,2.885,6.544,2.1106,1.5846,True,1,0.1912,463.1042,decorative,standard,True,high,speed,True,FDM,TPU,0.2203,68.9192,36.6406,4,58.5356,12.8499,356.09,1749337.5,543,synthetic
4e248b35,464.1244,829.11,89.25,125.56,76.91,274764,0.6283,61.86,6.293,12.292,1.7864,1.6326,True,1,0.3327,3829.8636,decorative,rough,False,medium,quality,False,FDM,PLA,0.2468,12.2466,107.26,2,92.714,18.5779,1313.07,2203553.0,311,synthetic
d40a2309,1.6711,16.5104,18.23,17.92,20.04,7652,0.5148,40.99,2.21,4.477,9.8801,1.1183,False,1,0.159,73.376,functional,standard,False,medium,quality,True,SLA,Resin-Standard,0.1149,100.0,0.0,0,0.0,21.4757,1.84,3391.3,174,synthetic
08ce5a7f,28.6863,58.92,33.28,38.89,53.51,10154,0.5354,39.37,6.421,19.868,2.0539,1.6079,True,1,0.0226,329.797,decorative,standard,False,high,cost,False,FDM,PLA,0.2223,16.2838,68.6106,2,97.6947,16.8943,149.21,391457.4,240,synthetic
a4e9ba46,2.3985,22.7268,18.21,23.25,19.78,10393,0.4515,32.95,2.428,8.757,9.4753,1.2768,True,1,0.3475,87.411,functional,standard,False,medium,cost,False,SLA,Resin-Standard,0.1076,100.0,0.0,0,0.0,21.9226,2.64,3433.1,183,synthetic
f5a62392,17.1991,83.2171,61.05,56.99,29.03,7025,0.5619,52.55,2.898,5.54,4.8385,2.103,True,1,0.1658,1158.6832,functional,fine,False,medium,quality,False,FDM,PETG,0.0961,41.1645,34.0407,3,51.3542,17.2476,64.84,342881.0,302,synthetic
a3f0be3a,33.618,92.6976,49.97,36.78,46.93,12172,0.3621,31.05,2.922,6.109,2.7574,1.3586,True,1,0.2386,397.2619,functional,rough,False,high,quality,False,FDM,ABS,0.2319,61.7955,80.6544,4,7.7991,21.2278,74.02,165189.0,202,synthetic
b1521f73,1.3971,18.0572,25.42,24.3,15.06,2412,0.0433,3.13,2.988,8.572,12.9243,1.6879,True,1,0.2186,112.1287,functional,standard,False,medium,quality,False,SLA,Resin-Standard,0.1053,100.0,0.0,0,0.0,0.0,1.54,2649.8,143,synthetic
b8f4614e,10.6822,35.0521,24.18,27.19,43.65,5677,0.0799,6.22,4.38,10.574,3.2814,1.8052,True,1,0.2423,129.1111,prototype,rough,False,high,quality,False,FDM,PLA,0.2326,21.4375,84.4962,2,104.9422,5.2551,47.95,102140.6,187,synthetic
fb4d59aa,460.0577,471.3265,88.19,86.48,124.04,98838,0.4952,43.66,1.729,2.46,1.0245,1.4343,True,1,0.0313,1781.764,prototype,rough,False,high,speed,True,FDM,PETG,0.3261,65.0835,109.5676,4,84.7015,11.4607,413.44,679204.3,380,synthetic
94215f19,39.5781,73.3544,37.09,44.11,54.88,9623,0.6844,66.16,0.827,1.681,1.8534,1.4796,True,1,0.0758,639.9041,decorative,fine,True,medium,cost,False,FDM,TPU,0.1465,16.9901,32.0653,3,77.5576,20.9927,20.62,115728.2,374,synthetic
05ce4fcf,209.6452,393.0902,61.1,74.3,92.43,142697,0.4466,36.54,18.063,55.014,1.875,1.5128,True,1,0.1872,1114.2254,functional,rough,False,medium,quality,False,FDM,PETG,0.2103,48.2135,85.858,2,61.1654,15.2007,2836.29,5946242.6,439,synthetic
192e8f98,1236.3175,765.9227,122.4,158.46,134.91,159068,0.7568,72.35,1.889,3.179,0.6195,1.2946,False,1,0.0704,4921.7855,decorative,fine,False,high,quality,False,FDM,PLA,0.104,18.8604,36.1756,2,93.2165,15.3269,504.32,2509355.3,1297,synthetic
ab5a2bcc,0.5761,6.2204,13.96,13.52,8.85,1352,0.6081,49.37,1.097,2.874,10.7982,1.5774,True,1,0.3328,24.7923,prototype,standard,False,low,cost,False,SLA,Resin-Standard,0.0963,100.0,0.0,0,0.0,24.6352,0.63,1604.3,91,synthetic
23824449,151.2792,394.5492,79.04,111.49,67.82,55102,0.6277,61.32,18.73,58.924,2.6081,1.6439,True,2,0.0964,2729.1024,functional,fine,False,high,speed,False,FDM,ABS,0.1301,57.343,42.0623,3,11.1275,20.0704,2480.99,10617056.8,521,synthetic
c5d02d78,1.1267,10.881,20.25,18.92,10.55,2711,0.3481,29.61,2.387,5.264,9.6577,1.9194,True,1,0.1706,110.2606,decorative,standard,False,high,speed,True,SLA,Resin-Standard,0.1093,100.0,0.0,0,0.0,11.2123,1.24,1817.3,96,synthetic
0e2b6b42,23.9782,92.9196,51.75,34.5,46.84,31002,0.7419,68.65,7.549,23.511,3.8752,1.5,True,1,0.0178,331.6938,decorative,rough,False,high,quality,False,FDM,PLA,0.2229,10.1508,76.6452,1,104.1469,19.6052,273.01,641152.8,210,synthetic
56d9cdec,458.9229,346.0602,159.9,122.05,111.63,58529,0.1959,16.43,13.211,20.194,0.7541,1.4324,True,2,0.2946,997.7639,prototype,standard,False,low,cost,False,FDM,PLA,0.1976,19.1802,52.1989,3,99.9242,1.5163,942.96,3251646.1,564,synthetic
9f458957,34.4931,130.6146,48.3,62.39,39.18,17672,0.1149,11.11,3.443,10.014,3.7867,1.5924,True,1,0.3421,206.9214,prototype,standard,False,high,cost,False,FDM,PLA,0.1982,27.1387,66.357,2,100.9288,7.2061,170.31,461994.3,197,synthetic
fcce69b0,0.9966,5.9348,16.74,17.27,34.37,1465,0.6351,55.43,2.654,3.627,5.9552,2.0532,True,1,0.2844,46.2015,prototype,rough,False,low,quality,True,FDM,PLA,0.3079,21.283,82.325,4,89.4219,23.6371,2.85,6238.6,111,synthetic
ef0b6075,5.9775,32.2526,18.02,29.48,25.66,8254,0.5278,51.77,2.869,4.92,5.3957,1.636,True,1,0.0311,122.5648,decorative,rough,False,high,quality,False,FDM,PLA,0.2319,19.2264,77.9084,2,87.1811,21.629,20.67,47765.8,110,synthetic
2720add9,157.3883,403.399,81.99,58.72,68.94,61311,0.4058,39.87,9.921,14.451,2.5631,1.3963,True,4,0.0159,959.9418,functional,standard,False,low,quality,True,FDM,PETG,0.2092,22.3486,60.4716,4,62.6113,13.7031,771.62,2296803.1,329,synthetic
30ad9352,3.0205,9.8883,20.02,15.6,21.7,1241,0.1955,16.98,2.771,7.08,3.2737,1.391,True,1,0.2178,20.5893,decorative,fine,False,low,speed,False,SLA,Resin-Standard,0.062,100.0,0.0,0,0.0,9.8992,3.32,4970.0,350,synthetic
6a916012,16.9909,95.5308,37.95,26.31,38.75,9956,0.2918,24.01,2.398,5.177,5.6225,1.4728,True,1,0.0396,116.2256,decorative,standard,False,high,quality,False,FDM,PLA,0.1998,14.8446,54.4711,2,100.1812,18.1178,63.52,209885.9,193,synthetic
72a1fd58,143.142,240.6438,122.76,86.36,123.14,88921,0.0263,2.47,8.465,11.691,1.6812,1.4259,True,1,0.3048,3138.3549,decorative,rough,False,high,quality,False,FDM,PLA,0.2459,13.5875,101.7742,2,98.8834,0.0,365.74,646854.7,500,synthetic
ace202d0,15.1012,50.1105,39.7,41.41,63.43,3612,0.2129,16.67,1.806,3.797,3.3183,1.5977,True,1,0.3385,358.3248,prototype,standard,False,high,speed,False,FDM,PETG,0.187,25.6521,58.7325,2,46.6153,13.3641,27.61,84611.5,339,synthetic
364c7cd5,2.6108,12.4733,28.26,20.87,16.71,2326,0.3779,37.16,0.696,2.162,4.7775,1.6912,True,1,0.1251,39.2584,prototype,fine,False,high,quality,False,SLA,Resin-Standard,0.0551,100.0,0.0,0,0.0,15.4106,2.87,4093.5,303,synthetic
31eaeff2,0.6585,8.0971,9.6,12.88,11.66,2237,0.4993,39.04,2.589,9.494,12.2962,1.3417,True,2,0.3021,12.45,prototype,fine,False,high,quality,False,SLA,Resin-Standard,0.0626,100.0,0.0,0,0.0,22.4735,0.72,2652.4,186,synthetic
309a3c80,910.2088,1185.0588,153.27,157.91,80.04,68717,0.3977,35.91,1.508,2.358,1.302,1.9729,True,2,0.0062,8502.7762,prototype,standard,False,medium,cost,False,FDM,PLA,0.1605,15.0471,73.681,3,91.0683,11.2741,465.38,1136913.8,498,synthetic
a5b447d0,317.3061,238.5932,193.15,194.55,82.53,56148,0.0472,3.74,19.468,64.773,0.7519,2.3573,True,1,0.0027,9000.6498,decorative,rough,False,low,speed,False,FDM,PLA,0.2614,11.0822,74.6563,2,104.5755,0.0,1946.87,4693994.3,315,synthetic
1746d67f,12.585,76.331,52.27,52.62,22.72,15757,0.4206,37.65,4.275,9.565,6.0652,2.316,True,1,0.0345,475.3981,prototype,rough,False,low,quality,True,FDM,PLA,0.2035,20.6506,73.6935,4,91.9874,23.6822,92.79,226641.6,111,synthetic
6e30801c,614.0019,532.046,188.12,206.28,117.56,88108,0.2848,25.4,6.659,14.158,0.8665,1.7547,True,1,0.0912,3977.8655,functional,standard,False,medium,quality,False,FDM,PETG,0.1533,32.1284,47.8957,3,55.8089,13.8552,1132.03,4254341.6,766,synthetic
1dc57785,23.0191,76.9354,44.7,53.89,33.74,34722,0.1479,13.92,7.979,10.232,3.3422,1.5972,True,1,0.0392,129.4418,functional,standard,False,low,quality,False,FDM,PLA,0.1966,24.5863,72.0866,2,101.9905,9.2458,102.53,256006.2,171,synthetic
